id,batch_id,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,speed,latitude,longitude,accuracy,timestamp,log_interval,anomaly
5663,21,-3.25,-0.48,14.06,-0.07,-0.15,0.12,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4482,crack
5664,21,-3.93,-0.82,16.46,-0.1,0.09,0.1,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4486,crack
5665,21,-3.58,-0.97,15.78,0.0,0.08,0.11,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4490,crack
5666,21,-2.47,-0.4,13.62,0.0,0.03,0.09,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4495,crack
5667,21,-1.9,-0.14,11.97,0.04,-0.01,0.08,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4499,crack
5668,21,-0.83,0.2,11.04,-0.02,-0.1,0.05,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4503,crack
5669,21,0.77,0.23,10.21,-0.03,0.0,0.06,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4508,crack
5670,21,-1.24,-0.28,11.53,-0.09,-0.22,0.08,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4512,crack
5671,21,-1.51,0.28,11.65,0.0,0.0,0.09,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4517,crack
5672,21,-0.23,0.26,10.23,-0.05,-0.31,0.07,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4521,crack
5673,21,-1.21,-0.16,8.53,0.02,-0.5,0.07,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4525,crack
5674,21,-0.4,-0.66,6.45,0.05,-0.76,0.07,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4530,crack
5675,21,0.44,-0.79,4.76,0.06,-0.91,0.11,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4535,crack
5676,21,0.29,-0.55,2.35,-0.04,-0.83,0.19,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4539,crack
5677,21,0.8,-0.32,-0.35,-0.01,-0.75,0.25,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4544,crack
5678,21,0.91,-0.79,-0.85,-0.06,-0.17,0.24,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:-0.000000,4549,crack
5679,21,2.86,-0.43,-0.62,-0.05,0.49,0.18,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4553,crack
5680,21,1.23,-0.58,4.07,-0.14,1.51,0.16,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4557,crack
5681,21,-16.47,-0.1,31.96,-0.37,1.21,0.08,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4561,crack
5682,21,-0.04,1.56,16.91,0.14,-2.76,0.11,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4565,crack
5683,21,-1.09,-2.88,10.92,-0.34,-0.44,0.05,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4569,crack
5684,21,1.54,-1.52,11.0,0.08,0.22,0.15,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4573,crack
5685,21,-1.76,-3.28,11.57,-0.06,1.21,0.14,8.478045,7.531634,5.220751,0.84,01/26/2025 15:20:36:0.000000,4577,crack
5686,22,-0.86,-1.13,8.58,-0.04,-0.37,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,184,crack
5687,22,-0.26,-0.39,6.0,0.03,-0.07,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,188,crack
5688,22,-0.96,-0.17,6.02,-0.01,-0.12,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,193,crack
5689,22,-0.37,-0.29,6.13,0.01,0.37,0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,197,crack
5690,22,-0.28,-0.71,7.03,-0.02,0.32,0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,202,crack
5691,22,-3.93,-0.65,14.11,-0.1,0.12,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,206,crack
5692,22,1.8,0.62,10.5,0.0,-0.27,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,210,crack
5693,22,-1.08,0.15,11.04,-0.13,-0.05,-0.04,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,214,crack
5694,22,0.94,0.72,9.55,-0.14,0.03,-0.08,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,218,crack
5695,22,0.94,-0.62,8.68,-0.19,-0.15,-0.11,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,222,crack
5696,22,1.88,-0.33,11.9,-0.14,0.6,-0.09,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,226,crack
5697,22,-0.59,-2.37,11.8,-0.06,-0.53,-0.04,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,230,crack
5698,22,-0.48,-1.28,11.66,-0.02,0.51,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,234,crack
5699,22,-0.46,-0.75,9.79,0.06,-0.36,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,238,crack
5700,22,-0.94,-0.44,10.48,0.0,0.36,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,242,crack
5701,22,0.3,-0.69,7.86,0.01,-0.24,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,246,crack
5702,22,-0.6,-0.21,9.49,-0.04,0.26,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,250,crack
5703,22,0.99,-0.29,7.58,-0.05,-0.01,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,254,crack
5704,22,-0.89,0.02,8.98,-0.07,0.2,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,258,crack
5705,22,0.03,0.15,10.06,-0.07,0.31,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,262,crack
5706,22,-0.45,-0.54,10.14,-0.08,-0.2,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,266,crack
5707,22,-0.29,-0.2,10.81,-0.07,0.32,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,270,crack
5708,22,-0.07,-0.15,10.14,-0.05,0.05,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,274,crack
5709,22,-1.64,0.17,11.41,-0.05,0.1,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,279,crack
5710,22,-0.28,-0.37,9.09,-0.08,0.07,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,283,crack
5711,22,-0.84,-0.74,9.9,-0.08,0.11,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,288,crack
5712,22,-0.78,-1.23,9.61,-0.08,0.1,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,292,crack
5713,22,-1.44,-0.85,10.83,-0.08,0.11,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,296,crack
5714,22,-1.71,-1.02,11.13,-0.11,0.08,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,300,crack
5715,22,-1.23,-0.59,10.82,-0.04,0.01,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,304,crack
5716,22,-1.06,-0.32,10.7,-0.05,0.0,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,309,crack
5717,22,-1.71,-0.64,10.83,-0.05,0.03,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,313,crack
5718,22,-2.12,-0.86,10.87,-0.05,0.08,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,317,crack
5719,22,-0.26,-1.1,9.91,-0.01,0.06,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,321,crack
5720,22,0.54,-0.57,10.1,-0.03,0.0,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,325,crack
5721,22,0.66,0.11,9.53,-0.06,-0.02,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,330,crack
5722,22,0.29,-0.13,8.69,-0.13,0.03,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,334,crack
5723,22,-4.25,-0.39,15.14,-0.19,0.51,-0.06,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,338,crack
5724,22,-0.08,-1.53,11.82,-0.03,-0.25,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,342,crack
5725,22,-1.88,-1.65,12.79,-0.05,-0.07,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,346,crack
5726,22,-2.16,-1.18,11.96,0.02,0.26,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,350,crack
5727,22,-2.37,-0.51,10.99,0.02,0.1,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,354,crack
5728,22,-1.3,-0.94,9.69,0.0,-0.02,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,359,crack
5729,22,-0.56,-1.31,9.79,-0.02,-0.05,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,363,crack
5730,22,0.41,-1.64,8.58,-0.03,-0.01,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,367,crack
5731,22,-0.58,-0.66,10.96,-0.05,0.14,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,371,crack
5732,22,-0.29,-0.96,11.12,-0.08,-0.12,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,375,crack
5733,22,-1.43,-0.8,12.3,-0.11,-0.01,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,380,crack
5734,22,-0.82,-1.15,11.85,-0.09,0.04,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,384,crack
5735,22,-0.32,-0.88,11.6,-0.03,-0.01,0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,389,crack
5736,22,-1.05,-0.85,12.08,-0.04,0.11,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,393,crack
5737,22,-0.83,-1.19,11.14,0.01,-0.04,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,397,crack
5738,22,-1.01,-0.9,11.23,-0.03,-0.03,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,401,crack
5739,22,-3.0,-1.5,12.37,-0.04,0.07,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,406,crack
5740,22,-3.4,-1.88,12.39,0.0,0.1,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,410,crack
5741,22,-1.75,-2.6,10.67,0.03,-0.05,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,414,crack
5742,22,-1.32,-2.4,10.17,0.08,-0.16,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,418,crack
5743,22,-1.69,-1.82,10.47,0.06,0.03,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,422,crack
5744,22,-0.94,-1.32,9.54,0.05,0.0,0.0,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,426,crack
5745,22,-0.46,-0.78,9.32,-0.01,-0.13,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,431,crack
5746,22,-0.21,-0.73,8.34,-0.06,-0.03,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,435,crack
5747,22,-4.48,-0.77,15.02,-0.14,0.21,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,439,crack
5748,22,-0.08,-1.06,11.59,0.04,-0.28,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,444,crack
5749,22,-2.18,-0.96,13.13,-0.05,-0.15,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,448,crack
5750,22,-2.7,-1.24,13.06,0.02,0.14,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,453,crack
5751,22,-1.08,-0.85,11.56,0.06,-0.06,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:-0.000000,457,crack
5752,22,0.73,-0.84,10.62,0.08,0.03,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,461,crack
5753,22,-0.36,-0.63,12.29,0.05,-0.13,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:1.695733,466,crack
5754,22,-1.57,-0.69,12.88,-0.01,-0.03,-0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:1.695733,470,crack
5755,22,-0.39,-1.06,11.63,0.0,-0.08,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,474,crack
5756,22,-1.26,-1.44,11.13,-0.02,-0.1,-0.03,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,478,crack
5757,22,-1.62,-1.98,10.66,0.04,-0.27,-0.02,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,482,crack
5758,22,-1.49,-1.83,10.67,0.09,-0.05,0.01,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,487,crack
5759,22,-0.27,-2.03,8.47,0.11,-0.06,0.05,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,491,crack
5760,22,-1.44,-1.29,8.82,0.12,-0.01,0.06,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,495,crack
5761,22,-2.26,-1.29,9.0,0.08,-0.06,0.05,7.989322,7.531568,5.220784,0.88,01/26/2025 15:20:37:0.000000,500,crack
5762,22,-2.18,-1.16,9.36,0.06,-0.11,0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,504,crack
5763,22,-0.36,-0.67,8.6,0.02,-0.16,0.0,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,508,crack
5764,22,0.11,-0.42,9.29,-0.03,-0.1,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,512,crack
5765,22,-1.29,-0.45,12.52,-0.07,0.15,-0.03,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,516,crack
5766,22,0.76,-0.88,10.8,0.0,-0.38,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,521,crack
5767,22,-0.26,-0.29,11.46,-0.04,-0.14,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,525,crack
5768,22,2.79,-0.24,9.6,0.07,-0.07,0.0,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,529,crack
5769,22,-0.96,-0.32,12.94,0.03,-0.27,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,533,crack
5770,22,-2.75,-0.25,13.76,0.02,0.2,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,537,crack
5771,22,-0.99,-1.0,11.71,0.05,-0.08,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,542,crack
5772,22,-1.43,-1.97,10.52,0.05,-0.13,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:1.695831,546,crack
5773,22,-0.94,-2.15,9.39,0.08,-0.17,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,550,crack
5774,22,-0.59,-1.37,10.31,0.11,-0.15,0.0,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,555,crack
5775,22,0.26,-0.11,9.09,0.04,-0.37,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,559,crack
5776,22,0.98,0.96,8.98,0.02,-0.44,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,563,crack
5777,22,1.95,1.02,7.13,-0.11,-0.48,-0.03,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,567,crack
5778,22,2.69,0.68,5.94,-0.07,-0.15,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,571,crack
5779,22,1.9,0.65,6.72,-0.06,0.16,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,575,crack
5780,22,-2.82,1.47,15.54,-0.03,0.92,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,580,crack
5781,22,-1.68,-0.03,12.6,0.14,-1.24,0.0,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,584,crack
5782,22,-1.73,-0.24,10.97,-0.12,0.41,-0.04,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,588,crack
5783,22,-0.24,-0.29,8.41,0.12,-0.37,0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,593,crack
5784,22,-1.18,-0.51,9.21,-0.04,0.1,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,597,crack
5785,22,1.11,0.02,7.24,0.04,-0.08,0.0,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:-0.000000,602,crack
5786,22,-0.47,-0.67,7.93,-0.05,0.04,-0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,607,crack
5787,22,-3.31,-0.24,12.7,-0.12,0.5,-0.02,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,611,crack
5788,22,0.3,-0.49,9.06,-0.01,-0.61,0.01,7.480022,7.531507,5.220815,0.88,01/26/2025 15:20:38:0.000000,616,crack
5789,22,-1.48,-0.59,10.44,-0.1,0.25,-0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,620,crack
5790,22,0.76,-0.11,7.69,-0.01,-0.16,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,624,crack
5791,22,-1.57,-0.14,9.13,-0.07,0.03,-0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,629,crack
5792,22,0.58,0.08,7.62,0.0,0.11,0.0,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,634,crack
5793,22,-0.61,-0.42,9.11,-0.03,-0.01,-0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,638,crack
5794,22,-0.86,-0.38,9.51,0.02,0.0,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,642,crack
5795,22,-0.67,0.05,9.36,-0.01,-0.02,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,647,crack
5796,22,-0.52,0.03,10.15,-0.02,-0.04,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,651,crack
5797,22,0.51,0.12,10.12,-0.04,-0.04,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,656,crack
5798,22,0.4,-0.22,10.57,-0.08,-0.02,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,660,crack
5799,22,0.87,-0.02,10.39,-0.05,-0.06,0.02,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,664,crack
5800,22,0.46,-0.18,10.24,-0.09,-0.16,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,668,crack
5801,22,-0.02,-0.32,9.01,-0.04,-0.16,0.02,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,673,crack
5802,22,-0.55,-0.21,7.8,-0.04,-0.19,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,677,crack
5803,22,-1.09,-0.26,7.37,0.02,-0.08,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,681,crack
5804,22,-0.32,-0.59,6.67,0.02,-0.05,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,686,crack
5805,22,-0.5,-0.52,6.97,0.06,0.1,0.02,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,691,crack
5806,22,-0.23,-0.37,6.87,0.05,0.16,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,695,crack
5807,22,-0.36,0.05,8.37,0.03,0.2,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,700,crack
5808,22,-0.49,0.16,9.52,-0.04,-0.09,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,704,crack
5809,22,-0.29,0.81,10.95,-0.06,0.12,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,708,crack
5810,22,1.03,0.13,8.66,-0.12,-0.35,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,713,crack
5811,22,0.44,-0.43,9.19,-0.1,0.18,0.01,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,717,crack
5812,22,1.22,-0.99,7.92,-0.06,-0.05,0.02,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,721,crack
5813,22,-2.43,-0.51,12.35,-0.04,0.38,0.02,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,726,crack
5814,22,0.73,-0.36,8.91,0.06,0.05,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,730,crack
5815,22,-2.32,-0.44,10.06,0.03,0.08,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,734,crack
5816,22,-0.47,0.12,8.82,0.1,0.24,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,739,crack
5817,22,-0.48,-0.05,8.62,0.04,-0.09,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,743,crack
5818,22,-1.36,0.28,9.56,0.03,0.07,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,747,crack
5819,22,-0.51,0.1,7.85,-0.02,-0.1,0.02,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,752,crack
5820,22,-0.55,0.18,8.32,-0.04,-0.06,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,757,crack
5821,22,0.89,-0.52,7.35,-0.07,0.06,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,761,crack
5822,22,0.46,-0.44,9.67,-0.04,0.3,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,765,crack
5823,22,-1.68,-0.73,11.73,-0.03,-0.18,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,770,crack
5824,22,-2.86,-0.01,13.4,-0.03,0.27,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,774,crack
5825,22,0.62,-1.03,9.13,0.01,-0.41,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,778,crack
5826,22,-0.77,-0.71,11.17,0.05,0.42,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,782,crack
5827,22,1.04,-0.68,8.61,0.08,0.0,0.05,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,786,crack
5828,22,-2.83,-0.92,12.02,0.01,0.28,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,791,crack
5829,22,-0.6,-1.28,9.86,0.03,0.16,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,796,crack
5830,22,-0.49,-0.9,9.63,0.02,0.01,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,800,crack
5831,22,-0.9,-0.71,8.77,0.05,0.06,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,804,crack
5832,22,-2.33,-0.47,9.83,0.03,0.1,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,808,crack
5833,22,-1.06,-0.53,8.96,0.06,0.06,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,812,crack
5834,22,-0.75,-0.19,9.18,0.04,-0.01,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,817,crack
5835,22,-0.25,-0.19,8.58,0.08,0.11,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,821,crack
5836,22,-1.19,0.3,11.37,0.01,0.11,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,825,crack
5837,22,0.26,-0.08,10.82,0.0,0.14,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:1.695733,830,crack
5838,22,-0.7,-0.58,12.18,-0.07,0.05,0.03,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:1.695733,834,crack
5839,22,-1.37,-0.85,13.02,0.0,-0.01,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:1.695733,839,crack
5840,22,-0.85,-1.18,12.1,0.02,0.02,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:1.695733,843,crack
5841,22,-2.38,-1.72,12.62,0.07,0.07,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:-0.000000,847,crack
5842,22,-2.94,-1.93,12.45,0.13,0.06,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,852,crack
5843,22,-1.25,-2.11,10.52,0.19,0.05,0.05,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,857,crack
5844,22,-0.63,-1.26,10.02,0.21,0.05,0.06,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,861,crack
5845,22,-0.2,-0.08,9.47,0.21,0.1,0.07,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,865,crack
5846,22,-1.58,0.54,11.39,0.07,-0.13,0.05,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,869,crack
5847,22,-1.66,-0.24,11.17,0.02,0.13,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,873,crack
5848,22,-0.4,-0.67,10.3,0.02,-0.03,0.04,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,878,crack
5849,22,-1.22,-0.87,11.93,0.04,0.04,0.05,7.480022,7.531507,5.220815,0.84,01/26/2025 15:20:38:0.000000,882,crack
